Delivery Date,Platform Name,IO Tactic,Market,Period,Year ,Creative Tag,Creative Size,Impressions,Clicks,Billable Spend,eCPM,CTR,Client Weighted Hard Total Conversions,Client Total Revenue,ROAS
30-Apr-16,DBM,Reach,Atlanta,P5,2016.00,B,728x90,0.00,0.00,0.00,0.00,0.00,1.00,14.00,
30-Apr-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,19.00,0.00,0.42,22.12,0.00,0.00,0.00,0.00
30-Apr-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,74.00,0.00,1.14,15.46,0.00,0.00,0.00,0.00
30-Apr-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,81.00,0.00,1.22,15.07,0.00,0.00,0.00,0.00
30-Apr-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
30-Apr-16,TTD,Retargeting,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,2.00,59.00,
30-Apr-16,TTD,Retargeting,Atlanta,P5,2016.00,B,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,1154.00,0.00,14.33,12.42,0.00,2.00,22.00,1.51
1-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,5263.00,2.00,65.54,12.45,0.00,12.00,164.00,2.50
1-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,4182.00,1.00,48.31,11.55,0.00,6.00,95.00,1.97
1-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,123802.00,55.00,399.90,3.23,0.00,93.00,1834.00,4.59
1-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,18372.00,4.00,117.31,6.39,0.00,34.00,551.00,4.70
1-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,754.00,2.00,6.30,8.35,0.00,2.00,23.00,3.69
1-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,1651.00,1.00,12.61,7.64,0.00,5.00,118.00,9.35
1-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,1094.00,0.00,8.72,7.97,0.00,0.00,0.00,0.00
1-May-16,DBM,Reach,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1-May-16,DBM,Reach,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1-May-16,DBM,Reach,Atlanta,P5,2016.00,B,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,10.00,0.00,0.18,18.29,0.00,0.00,0.00,0.00
1-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,62.00,0.00,0.99,15.98,0.00,0.00,0.00,0.00
1-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,104.00,0.00,1.73,16.62,0.00,0.00,0.00,0.00
1-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,1.00,33.00,
2-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,228.00,0.00,2.83,12.39,0.00,3.00,21.00,7.61
2-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,1308.00,1.00,16.60,12.69,0.00,11.00,136.00,8.21
2-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,885.00,0.00,10.55,11.92,0.00,11.00,173.00,16.38
2-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,15074.00,14.00,58.04,3.85,0.00,71.00,1236.00,21.29
2-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,5492.00,3.00,29.27,5.33,0.00,33.00,506.00,17.30
2-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,834.00,2.00,6.28,7.53,0.00,1.00,23.00,3.66
2-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,1390.00,1.00,11.84,8.52,0.00,3.00,57.00,4.81
2-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,1288.00,4.00,10.74,8.34,0.00,0.00,0.00,0.00
2-May-16,DBM,Reach,Atlanta,P5,2016.00,B,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,20.00,0.00,0.42,21.19,0.00,0.00,0.00,0.00
2-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,77.00,0.00,1.48,19.18,0.00,1.00,18.00,11.88
2-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,55.00,0.00,1.06,19.23,0.00,1.00,25.00,23.63
2-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,254.00,0.00,3.23,12.70,0.00,3.00,23.00,7.19
3-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,1264.00,0.00,16.08,12.72,0.00,4.00,82.00,5.11
3-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,910.00,1.00,10.70,11.76,0.00,8.00,126.00,11.81
3-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,16096.00,10.00,55.35,3.44,0.00,29.00,509.00,9.20
3-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,5328.00,3.00,29.26,5.49,0.00,34.00,440.00,15.05
3-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,722.00,0.00,5.60,7.76,0.00,0.00,0.00,0.00
3-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,1898.00,0.00,14.03,7.39,0.00,9.00,234.00,16.69
3-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,1111.00,3.00,9.25,8.33,0.00,0.00,0.00,0.00
3-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,16.00,0.00,0.32,20.08,0.00,0.00,0.00,0.00
3-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,59.00,0.00,1.10,18.58,0.00,2.00,24.00,21.60
3-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,99.00,0.00,1.62,16.36,0.00,0.00,0.00,0.00
3-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
4-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,379.00,0.00,4.61,12.15,0.00,0.00,0.00,0.00
4-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,1144.00,1.00,13.33,11.65,0.00,9.00,125.00,9.39
4-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,1108.00,0.00,12.33,11.12,0.00,5.00,103.00,8.36
4-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,160x600,294.00,0.00,4.41,15.00,0.00,1.00,18.00,4.08
4-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,300x250,1249.00,0.00,19.59,15.68,0.00,0.00,0.00,0.00
4-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,728x90,957.00,2.00,14.94,15.61,0.00,3.00,44.00,2.95
4-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,18516.00,6.00,58.20,3.14,0.00,12.00,227.00,3.91
4-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,7766.00,7.00,29.30,3.77,0.00,11.00,163.00,5.55
4-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,691.00,0.00,5.39,7.80,0.00,0.00,0.00,0.00
4-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,2018.00,2.00,15.24,7.55,0.00,1.00,12.00,0.79
4-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,998.00,0.00,8.22,8.24,0.00,1.00,20.00,2.43
4-May-16,DBM,Reach,Atlanta,P5,2016.00,B,160x600,1249.00,0.00,5.56,4.45,0.00,0.00,0.00,0.00
4-May-16,DBM,Reach,Atlanta,P5,2016.00,B,300x250,1554.00,1.00,7.42,4.77,0.00,0.00,0.00,0.00
4-May-16,DBM,Reach,Atlanta,P5,2016.00,B,728x90,2345.00,1.00,10.81,4.61,0.00,1.00,15.00,1.42
4-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,25.00,0.00,0.42,16.67,0.00,0.00,0.00,0.00
4-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,78.00,0.00,1.42,18.19,0.00,0.00,0.00,0.00
4-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,80.00,0.00,1.31,16.43,0.00,0.00,0.00,0.00
4-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,285.00,0.00,5.74,20.14,0.00,0.00,0.00,0.00
4-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,300x250,965.00,1.00,19.75,20.47,0.00,6.00,112.00,5.67
4-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,728x90,604.00,0.00,12.90,21.36,0.00,3.00,28.00,2.18
5-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,673.00,0.00,8.64,12.84,0.00,0.00,0.00,0.00
5-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,2339.00,0.00,27.85,11.91,0.00,3.00,60.00,2.15
5-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,2110.00,0.00,25.14,11.92,0.00,5.00,81.00,3.21
5-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,160x600,357.00,1.00,6.16,17.24,0.00,3.00,38.00,6.17
5-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,300x250,1359.00,0.00,23.28,17.13,0.00,3.00,55.00,2.36
5-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,728x90,1122.00,0.00,19.45,17.34,0.00,2.00,38.00,1.97
5-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,44019.00,21.00,158.02,3.59,0.00,25.00,434.00,2.75
5-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,15147.00,9.00,93.18,6.15,0.00,29.00,497.00,5.33
5-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,844.00,0.00,6.70,7.94,0.00,0.00,0.00,0.00
5-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,1291.00,2.00,11.41,8.84,0.00,1.00,25.00,2.15
5-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,1269.00,1.00,10.75,8.47,0.00,2.00,45.00,4.21
5-May-16,DBM,Reach,Atlanta,P5,2016.00,B,160x600,1159.00,0.00,5.31,4.58,0.00,1.00,19.00,3.58
5-May-16,DBM,Reach,Atlanta,P5,2016.00,B,300x250,1526.00,1.00,7.34,4.81,0.00,0.00,0.00,0.00
5-May-16,DBM,Reach,Atlanta,P5,2016.00,B,728x90,2332.00,3.00,11.11,4.76,0.00,1.00,29.00,2.58
5-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,505.00,0.00,9.55,18.90,0.00,2.00,50.00,5.19
5-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,1455.00,0.00,31.19,21.44,0.00,3.00,56.00,1.81
5-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,1441.00,0.00,26.43,18.34,0.00,0.00,0.00,0.00
5-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,509.00,0.00,10.05,19.75,0.00,5.00,62.00,6.22
5-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,300x250,1543.00,1.00,32.80,21.26,0.00,5.00,85.00,2.58
5-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,728x90,922.00,1.00,20.45,22.18,0.00,2.00,37.00,1.78
6-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,1014.00,1.00,13.20,13.02,0.00,4.00,74.00,5.62
6-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,3802.00,1.00,45.33,11.92,0.00,15.00,298.00,6.57
6-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,3391.00,1.00,40.54,11.95,0.00,19.00,384.00,9.48
6-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,160x600,624.00,0.00,10.72,17.18,0.00,2.00,28.00,2.61
6-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,300x250,2744.00,0.00,46.80,17.06,0.00,6.00,124.00,2.66
6-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,728x90,1956.00,2.00,34.17,17.47,0.00,5.00,84.00,2.44
6-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,73020.00,21.00,258.06,3.53,0.00,60.00,1166.00,4.52
6-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,18150.00,15.00,123.21,6.79,0.00,44.00,793.00,6.43
6-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,786.00,2.00,6.46,8.22,0.00,1.00,30.00,4.71
6-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,1260.00,1.00,10.99,8.72,0.00,3.00,41.00,3.75
6-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,1384.00,1.00,11.43,8.26,0.00,4.00,33.00,2.84
6-May-16,DBM,Reach,Atlanta,P5,2016.00,B,160x600,1166.00,0.00,5.33,4.57,0.00,0.00,0.00,0.00
6-May-16,DBM,Reach,Atlanta,P5,2016.00,B,300x250,1601.00,1.00,7.54,4.71,0.00,0.00,0.00,0.00
6-May-16,DBM,Reach,Atlanta,P5,2016.00,B,728x90,2375.00,0.00,10.91,4.59,0.00,0.00,0.00,0.00
6-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,849.00,0.00,15.95,18.79,0.00,2.00,37.00,2.32
6-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,1953.00,0.00,41.93,21.47,0.00,5.00,63.00,1.50
6-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,2047.00,0.00,39.72,19.40,0.00,2.00,42.00,1.05
6-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,539.00,0.00,11.87,22.01,0.00,3.00,47.00,3.96
6-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,300x250,1569.00,0.00,38.36,24.45,0.00,6.00,106.00,2.77
6-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,728x90,1105.00,0.00,27.40,24.80,0.00,8.00,162.00,5.93
7-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,570.00,0.00,7.43,13.04,0.00,3.00,61.00,8.20
7-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,3111.00,1.00,40.00,12.86,0.00,14.00,230.00,5.74
7-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,2301.00,0.00,28.95,12.58,0.00,14.00,262.00,9.07
7-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,3.00,60.00,
7-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,6.00,95.00,
7-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,728x90,0.00,0.00,0.00,0.00,0.00,2.00,34.00,
7-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,74408.00,31.00,258.33,3.47,0.00,59.00,1089.00,4.21
7-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,15632.00,10.00,110.47,7.07,0.00,46.00,806.00,7.30
7-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,974.00,2.00,7.85,8.05,0.00,1.00,40.00,5.12
7-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,1163.00,0.00,10.46,8.99,0.00,4.00,48.00,4.56
7-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,1275.00,3.00,10.60,8.31,0.00,1.00,30.00,2.78
7-May-16,DBM,Reach,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,1.00,25.00,
7-May-16,DBM,Reach,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
7-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,808.00,0.00,15.40,19.06,0.00,3.00,30.00,1.98
7-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,1560.00,0.00,36.30,23.27,0.00,4.00,93.00,2.55
7-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,1658.00,0.00,33.77,20.37,0.00,2.00,50.00,1.49
7-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,3.00,44.00,
7-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,2.00,35.00,
7-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,646.00,0.00,7.86,12.17,0.00,0.00,0.00,0.00
8-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,3253.00,1.00,40.10,12.33,0.00,8.00,100.00,2.50
8-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,2548.00,0.00,30.81,12.09,0.00,9.00,177.00,5.73
8-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,76489.00,22.00,258.25,3.38,0.00,51.00,941.00,3.64
8-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,16834.00,9.00,117.70,6.99,0.00,24.00,428.00,3.63
8-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,929.00,0.00,7.87,8.47,0.00,1.00,9.00,1.14
8-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,1123.00,0.00,9.98,8.89,0.00,1.00,17.00,1.69
8-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,1288.00,4.00,11.04,8.57,0.00,1.00,8.00,0.68
8-May-16,DBM,Reach,Atlanta,P5,2016.00,B,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,755.00,2.00,14.38,19.05,0.00,1.00,18.00,1.25
8-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,1941.00,0.00,42.93,22.12,0.00,3.00,66.00,1.54
8-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,2091.00,1.00,40.79,19.51,0.00,6.00,150.00,3.68
8-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
9-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,765.00,0.00,8.92,11.66,0.00,0.00,0.00,0.00
9-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,4095.00,2.00,49.14,12.00,0.00,13.00,264.00,5.38
9-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,2933.00,3.00,33.98,11.59,0.00,5.00,77.00,2.26
9-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,80558.00,25.00,258.04,3.20,0.00,45.00,830.00,3.22
9-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,16813.00,12.00,99.94,5.94,0.00,27.00,364.00,3.64
9-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,1613.00,2.00,11.51,7.14,0.00,3.00,48.00,4.16
9-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,892.00,0.00,8.01,8.99,0.00,1.00,14.00,1.74
9-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,1129.00,0.00,9.29,8.23,0.00,3.00,58.00,6.23
9-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,480.00,0.00,9.19,19.14,0.00,0.00,0.00,0.00
9-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,1077.00,0.00,23.77,22.07,0.00,2.00,29.00,1.20
9-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,1178.00,1.00,23.14,19.64,0.00,2.00,32.00,1.40
10-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,700.00,1.00,8.14,11.62,0.00,5.00,94.00,11.60
10-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,3985.00,2.00,49.18,12.34,0.00,14.00,224.00,4.55
10-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,3135.00,0.00,36.90,11.77,0.00,10.00,150.00,4.07
10-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,79949.00,38.00,257.88,3.23,0.00,49.00,747.00,2.90
10-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,21299.00,13.00,125.49,5.89,0.00,26.00,399.00,3.18
10-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,2035.00,4.00,13.75,6.75,0.00,5.00,63.00,4.61
10-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,878.00,1.00,7.40,8.43,0.00,1.00,27.00,3.65
10-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,951.00,1.00,7.68,8.07,0.00,1.00,10.00,1.30
10-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,20.00,0.00,0.23,11.60,0.00,2.00,25.00,107.15
10-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,65.00,0.00,1.57,24.15,0.00,1.00,16.00,10.50
10-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,96.00,0.00,1.69,17.58,0.00,0.00,0.00,0.00
11-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,723.00,0.00,8.42,11.65,0.00,0.00,0.00,0.00
11-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,4028.00,3.00,49.65,12.33,0.00,7.00,183.00,3.68
11-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,3155.00,2.00,37.08,11.75,0.00,11.00,220.00,5.93
11-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,160x600,493.00,0.00,7.44,15.09,0.00,1.00,14.00,1.88
11-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,300x250,2657.00,2.00,43.77,16.47,0.00,3.00,59.00,1.35
11-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,728x90,1739.00,0.00,26.99,15.52,0.00,3.00,60.00,2.21
11-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,79213.00,43.00,257.58,3.25,0.00,44.00,708.00,2.75
11-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,19617.00,17.00,119.21,6.08,0.00,20.00,275.00,2.31
11-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,1599.00,1.00,11.59,7.25,0.00,0.00,0.00,0.00
11-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,1296.00,0.00,9.78,7.55,0.00,0.00,0.00,0.00
11-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,895.00,0.00,7.44,8.31,0.00,1.00,25.00,3.33
11-May-16,DBM,Reach,Atlanta,P5,2016.00,B,160x600,4738.00,2.00,23.53,4.97,0.00,2.00,5.00,0.22
11-May-16,DBM,Reach,Atlanta,P5,2016.00,B,300x250,8931.00,7.00,46.34,5.19,0.00,0.00,0.00,0.00
11-May-16,DBM,Reach,Atlanta,P5,2016.00,B,728x90,13785.00,12.00,68.01,4.93,0.00,3.00,34.00,0.50
11-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,160x600,40.00,0.00,0.60,15.11,0.00,0.00,0.00,0.00
11-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,300x250,62.00,0.00,1.38,22.30,0.00,0.00,0.00,0.00
11-May-16,TTD,Retargeting,Atlanta,P5,2016.00,A,728x90,80.00,0.00,1.24,15.55,0.00,0.00,0.00,0.00
11-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,160x600,619.00,0.00,10.79,17.43,0.00,1.00,10.00,0.90
11-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,300x250,2796.00,2.00,58.51,20.93,0.00,7.00,133.00,2.28
11-May-16,TTD,Retargeting,Atlanta,P5,2016.00,B,728x90,1447.00,5.00,29.73,20.55,0.00,6.00,114.00,3.85
12-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,160x600,607.00,1.00,7.64,12.58,0.00,1.00,8.00,0.98
12-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,300x250,3231.00,1.00,40.99,12.69,0.00,10.00,140.00,3.42
12-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,A,728x90,2844.00,0.00,33.68,11.84,0.00,12.00,207.00,6.15
12-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,160x600,491.00,0.00,7.83,15.94,0.00,0.00,0.00,0.00
12-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,300x250,2206.00,0.00,40.81,18.50,0.00,5.00,98.00,2.39
12-May-16,APPNEXUS,Retargeting,Atlanta,P5,2016.00,B,728x90,1509.00,0.00,25.68,17.02,0.00,5.00,118.00,4.61
12-May-16,DBM,FB_Reach,Atlanta,P5,2016.00,N/A,600x315,77912.00,33.00,258.01,3.31,0.00,45.00,890.00,3.45
12-May-16,DBM,FB_RET,Atlanta,P5,2016.00,N/A,600x315,19405.00,17.00,121.83,6.28,0.00,31.00,515.00,4.23
12-May-16,DBM,Reach,Atlanta,P5,2016.00,A,160x600,1147.00,0.00,7.43,6.48,0.00,5.00,64.00,8.67
12-May-16,DBM,Reach,Atlanta,P5,2016.00,A,300x250,1909.00,0.00,14.40,7.54,0.00,2.00,43.00,2.98
12-May-16,DBM,Reach,Atlanta,P5,2016.00,A,728x90,815.00,0.00,7.01,8.60,0.00,0.00,0.00,0.00
12-May-16,DBM,Reach,Atlanta,P5,2016.00,B,160x600,4982.00,5.00,25.35,5.09,0.00,1.00,25.00,0.99
12-May-16,DBM,Reach,Atlanta,P5,2016.00,B,300x250,8077.00,6.00,41.42,5.13,0.00,3.00,42.00,1.01
